TimeUS,State,Mode
501184619,0,1
501204180,0,1
501224178,0,1
501244177,0,1
501264177,0,1
501284180,0,1
501304178,0,1
501324183,0,1
501344273,0,1
501364239,0,1
501384187,0,1
501404185,0,1
501424188,0,1
501444178,0,1
501464180,0,1
501484190,0,1
501504232,0,1
501524180,0,1
501544183,0,1
501564284,0,1
501584185,0,1
501604191,0,1
501624182,0,1
501644178,0,1
501664174,0,1
501684186,0,1
501704180,0,1
501724179,0,1
501744182,0,1
501764182,0,1
501784183,0,1
501804182,0,1
501824182,0,1
501844177,0,1
501864178,0,1
501884182,0,1
501904177,0,1
501924183,0,1
501944180,0,1
501964177,0,1
501984190,0,1
502004190,0,1
502024181,0,1
502044179,0,1
502064179,0,1
502084182,0,1
502104179,0,1
502124178,0,1
502144179,0,1
502164292,0,1
502184178,0,1
502204184,0,1
502224177,0,1
502244307,0,1
502264177,0,1
502284177,0,1
502304177,0,1
502324180,0,1
502344179,0,1
502364176,0,1
502384177,0,1
502404178,0,1
502424179,0,1
502444180,0,1
502464176,0,1
502484178,0,1
502504179,0,1
502524328,0,1
502544178,0,1
502564180,0,1
502584184,0,1
502604178,0,1
502624186,0,1
502644180,0,1
502664186,0,1
502684181,0,1
502704178,0,1
502724180,0,1
502744177,0,1
502764180,0,1
502784407,0,1
502804177,0,1
502824180,0,1
502844178,0,1
502864177,0,1
502884189,0,1
502904183,0,1
502924188,0,1
502944174,0,1
502964184,0,1
502984188,0,1
503004179,0,1
503024180,0,1
503044177,0,1
503064179,0,1
503084180,0,1
503104180,0,1
503124278,0,1
503144180,0,1
503164183,0,1
503184179,0,1
503204395,0,1
503224180,0,1
503244177,0,1
503264133,0,1
503284229,0,1
503304178,0,1
503324184,0,1
503344182,0,1
503364190,0,1
503384198,0,1
503404230,0,1
503424330,0,1
503444194,0,1
503464177,0,1
503484178,0,1
503504291,0,1
503524204,0,1
503544174,0,1
503564182,0,1
503584197,0,1
503604180,0,1
503624177,0,1
503644178,0,1
503664179,0,1
503684187,0,1
503704179,0,1
503724188,0,1
503744179,0,1
503764179,0,1
503784177,0,1
503804177,0,1
503824178,0,1
503844179,0,1
503864179,0,1
503884197,0,1
503904181,0,1
503924181,0,1
503944185,0,1
503964180,0,1
503984184,0,1
504004205,0,1
504024179,0,1
504044180,0,1
504064426,0,1
504084193,0,1
504104187,0,1
504124179,0,1
504144182,0,1
504164178,0,1
504184179,0,1
504204138,0,1
504224177,0,1
504244196,0,1
504264176,0,1
504284209,0,1
504304183,0,1
504324306,0,1
504344177,0,1
504364180,0,1
504384191,0,1
504404181,0,1
504424180,0,1
504444180,0,1
504464186,0,1
504484189,0,1
504504179,0,1
504524184,0,1
504544191,0,1
504564181,0,1
504584209,0,1
504604217,0,1
504624184,0,1
504644179,0,1
504664180,0,1
504684178,0,1
504704179,0,1
504724182,0,1
504744132,0,1
504764178,0,1
504784178,0,1
504804283,0,1
504824179,0,1
504844183,0,1
504864181,0,1
504884194,0,1
504904182,0,1
504924181,0,1
504944177,0,1
504964178,0,1
504984179,0,1
505004190,0,1
505024179,0,1
505044180,0,1
505064181,0,1
505084185,0,1
505104183,0,1
505124181,0,1
505144178,0,1
505164447,0,1
505184180,0,1
505204177,0,1
505224178,0,1
505244198,0,1
505264181,0,1
505284177,0,1
505304178,0,1
505324176,0,1
505344190,0,1
505364179,0,1
505384180,0,1
505404180,0,1
505424177,0,1
505444178,0,1
505464175,0,1
505484174,0,1
505504134,0,1
505524181,0,1
505544187,0,1
505564383,0,1
505584184,0,1
505604178,0,1
505624178,0,1
505644259,0,1
505664911,0,1
505684187,0,1
505704179,0,1
505724294,0,1
505744182,0,1
505764179,0,1
505784178,0,1
505804182,0,1
505824180,0,1
505844182,0,1
505864181,0,1
505884179,0,1
505904178,0,1
505924176,0,1
505944180,0,1
505964181,0,1
505984180,0,1
506005943,0,1
506024179,0,1
506044186,0,1
506064181,0,1
506084185,0,1
506104427,0,1
506124232,0,1
506144178,0,1
506164178,0,1
506184183,0,1
506204175,0,1
506224185,0,1
506244178,0,1
506264178,0,1
506284188,0,1
506304183,0,1
506324190,0,1
506344181,0,1
506364645,0,1
506384184,0,1
506404179,0,1
506424176,0,1
506444178,0,1
506464176,0,1
506484184,0,1
506504182,0,1
506524181,0,1
506544215,0,1
506564177,0,1
506584185,0,1
506604182,0,1
506624183,0,1
506644181,0,1
506664301,0,1
506684196,0,1
506704178,0,1
506724180,0,1
506744178,0,1
506764179,0,1
506784487,0,1
506804186,0,1
506824183,0,1
506844180,0,1
506864179,0,1
506884331,0,1
506904180,0,1
506924180,0,1
506944180,0,1
506964179,0,1
506984181,0,1
507004177,0,1
507024202,0,1
507044179,0,1
507064179,0,1
507084181,0,1
507104180,0,1
507124178,0,1
507144178,0,1
507164176,0,1
507184181,0,1
507204181,0,1
507224182,0,1
507244179,0,1
507264180,0,1
507284179,0,1
507304176,0,1
507324177,0,1
507344178,0,1
507364177,0,1
507384183,0,1
507404179,0,1
507424179,0,1
507444233,0,1
507464179,0,1
507484182,0,1
507504182,0,1
507524177,0,1
507544189,0,1
507564182,0,1
507584181,0,1
507604477,0,1
507624184,0,1
507644178,0,1
507664182,0,1
507684183,0,1
507704180,0,1
507724186,0,1
507744179,0,1
507764178,0,1
507784188,0,1
507804178,0,1
507824404,0,1
507844186,0,1
507864178,0,1
507884181,0,1
507904178,0,1
507924184,0,1
507944175,0,1
507964180,0,1
507984178,0,1
508004205,0,1
508024189,0,1
508044189,0,1
508064180,0,1
508084181,0,1
508104181,0,1
508124179,0,1
508144182,0,1
508164181,0,1
508184189,0,1
508204184,0,1
508225562,0,1
508244179,0,1
508264281,0,1
508284180,0,1
508304181,0,1
508324179,0,1
508344178,0,1
508364177,0,1
508384239,0,1
508404200,0,1
508424180,0,1
508444177,0,1
508464175,0,1
508484180,0,1
508504180,0,1
508524183,0,1
508544180,0,1
508564310,0,1
508584176,0,1
508604183,0,1
508624178,0,1
508644179,0,1
508664185,0,1
508684178,0,1
508704178,0,1
508724192,0,1
508744178,0,1
508764178,0,1
508784187,0,1
508804185,0,1
508824182,0,1
508844180,0,1
508864178,0,1
508884179,0,1
508904178,0,1
508924181,0,1
508944177,0,1
508964178,0,1
508984177,0,1
509004292,0,1
509024165,0,1
509044177,0,1
509064178,0,1
509084191,0,1
509104720,0,1
509124181,0,1
509144179,0,1
509164178,0,1
509184183,0,1
509204183,0,1
509224178,0,1
509244181,0,1
509264180,0,1
509284172,0,1
509304180,0,1
509324180,0,1
509344182,0,1
509364186,0,1
509384186,0,1
509404182,0,1
509424187,0,1
509444181,0,1
509464205,0,1
509484287,0,1
509504187,0,1
509524183,0,1
509544177,0,1
509564177,0,1
509584190,0,1
509604167,0,1
509624181,0,1
509644177,0,1
509664177,0,1
509684183,0,1
509704180,0,1
509724179,0,1
509744177,0,1
509764177,0,1
509784183,0,1
509804177,0,1
509824179,0,1
509844180,0,1
509864179,0,1
509884179,0,1
509904178,0,1
509924334,0,1
509944177,0,1
509964178,0,1
509984181,0,1
510004181,0,1
510024179,0,1
510044184,0,1
510064183,0,1
510084183,0,1
510104165,0,1
510124268,0,1
510144187,0,1
510164823,0,1
510184182,0,1
510204189,0,1
510224181,0,1
510244178,0,1
510264180,0,1
510284178,0,1
510304177,0,1
510324191,0,1
510344178,0,1
510364180,0,1
510384180,0,1
510404178,0,1
510424179,0,1
510444179,0,1
510464177,0,1
510484177,0,1
510504181,0,1
510524191,0,1
510544196,0,1
510564182,0,1
510584186,0,1
510604184,0,1
510624185,0,1
510644181,0,1
510664181,0,1
510684184,0,1
510704209,0,1
510724190,0,1
510744179,0,1
510764179,0,1
510784182,0,1
510804184,0,1
510824307,0,1
510844180,0,1
510864180,0,1
510884178,0,1
510904185,0,1
510924207,0,1
510944176,0,1
510964176,0,1
510984177,0,1
511004186,0,1
511024181,0,1
511044187,0,1
511064297,0,1
511084179,0,1
511104179,0,1
511124181,0,1
511144176,0,1
511164181,0,1
511184177,0,1
511204347,0,1
511224180,0,1
511244176,0,1
511264181,0,1
511284179,0,1
511304205,0,1
511324212,0,1
511344179,0,1
511364181,0,1
511384177,0,1
511404194,0,1
511424180,0,1
511444178,0,1
511464178,0,1
511484178,0,1
511504193,0,1
511524180,0,1
511544180,0,1
511564180,0,1
511584178,0,1
511604190,0,1
511624178,0,1
511644180,0,1
511664177,0,1
511684179,0,1
511704190,0,1
511724181,0,1
511744182,0,1
511764182,0,1
511784182,0,1
511804208,0,1
511824186,0,1
511844182,0,1
511864179,0,1
511884187,0,1
511904200,0,1
511924183,0,1
511944179,0,1
511964182,0,1
511984185,0,1
512004288,0,1
512024181,0,1
512044992,0,1
512064180,0,1
512084671,0,1
512104181,0,1
512124178,0,1
512144178,0,1
512164176,0,1
512184179,0,1
512204179,0,1
512224178,0,1
512244177,0,1
512264179,0,1
512284177,0,1
512304188,0,1
512324207,0,1
512344454,0,1
512364189,0,1
512384179,0,1
512404189,0,1
512424177,0,1
512444177,0,1
512464177,0,1
512484179,0,1
512504193,0,1
512524182,0,1
512544181,0,1
512564185,0,1
512584182,0,1
512604195,0,1
512624308,0,1
512644187,0,1
512664183,0,1
512684179,0,1
512704182,0,1
512724180,0,1
512744181,0,1
512764177,0,1
512784177,0,1
512804308,0,1
512824181,0,1
512844183,0,1
512864178,0,1
512884177,0,1
512904181,0,1
512924178,0,1
512944177,0,1
512964176,0,1
512984181,0,1
513004182,0,1
513024179,0,1
513044184,0,1
513064177,0,1
513084180,0,1
513104184,0,1
513124182,0,1
513144181,0,1
513164178,0,1
513184179,0,1
513204191,0,1
513224183,0,1
513244177,0,1
513264181,0,1
513284177,0,1
513304168,0,1
513324181,0,1
513344177,0,1
513364178,0,1
513384178,0,1
513404186,0,1
513424181,0,1
513444164,0,1
513464176,0,1
513484179,0,1
513504185,0,1
513524185,0,1
513544181,0,1
513564177,0,1
513584180,0,1
513604183,0,1
513624179,0,1
513644183,0,1
513664180,0,1
513684180,0,1
513704182,0,1
513724181,0,1
513744181,0,1
513764183,0,1
513784175,0,1
513804188,0,1
513824182,0,1
513844182,0,1
513864181,0,1
513884177,0,1
513904179,0,1
513924178,0,1
513944178,0,1
513964193,0,1
513984178,0,1
514004360,0,1
514024183,0,1
514044240,0,1
514064178,0,1
514084181,0,1
514104178,0,1
514124181,0,1
514144196,0,1
514164178,0,1
514184227,0,1
514204142,0,1
514224178,0,1
514244178,0,1
514264178,0,1
514284184,0,1
514304184,0,1
514324183,0,1
514344225,0,1
514364180,0,1
514384179,0,1
514404184,0,1
514424178,0,1
514444177,0,1
514464179,0,1
514485146,0,1
514504192,0,1
514524179,0,1
514544177,0,1
514564181,0,1
514584182,0,1
514604252,0,1
514624183,0,1
514644182,0,1
514664178,0,1
514684179,0,1
514704230,0,1
514724179,0,1
514744179,0,1
514764178,0,1
514784177,0,1
514804195,0,1
514824193,0,1
514844201,0,1
514864179,0,1
514884176,0,1
514904188,0,1
514924372,0,1
514944179,0,1
514964177,0,1
514984179,0,1
515004208,0,1
515024185,0,1
515044183,0,1
515064183,0,1
515084181,0,1
515104437,0,1
515124184,0,1
515144186,0,1
515164177,0,1
515184179,0,1
515204158,0,1
515224181,0,1
515244180,0,1
515264180,0,1
515284181,0,1
515304181,0,1
515324178,0,1
515344179,0,1
515364175,0,1
515384175,0,1
515404185,0,1
515424218,0,1
515444183,0,1
515464177,0,1
515484180,0,1
515504180,0,1
515524175,0,1
515544179,0,1
515564180,0,1
515584179,0,1
515604190,0,1
515624181,0,1
515644179,0,1
515664162,0,1
515684182,0,1
515704188,0,1
515724180,0,1
515744180,0,1
515764178,0,1
515784179,0,1
515804183,0,1
515824182,0,1
515844180,0,1
515864378,0,1
515884178,0,1
515904177,0,1
515924177,0,1
515944176,0,1
515964177,0,1
515984177,0,1
516004179,0,1
516024180,0,1
516044345,0,1
516064190,0,1
516084177,0,1
516104179,0,1
516124177,0,1
516144179,0,1
516164177,0,1
516184177,0,1
516204178,0,1
516224177,0,1
516244181,0,1
516264181,0,1
516284180,0,1
516304188,0,1
516324183,0,1
516344235,0,1
516364175,0,1
516384178,0,1
516404180,0,1
516424187,0,1
516444179,0,1
516464321,0,1
516484132,0,1
516504179,0,1
516524177,0,1
516544180,0,1
516564179,0,1
516584429,0,1
516604183,0,1
516624180,0,1
516644185,0,1
516664176,0,1
516684180,0,1
516704183,0,1
516724177,0,1
516744180,0,1
516764185,0,1
516784178,0,1
516804180,0,1
516824211,0,1
516844188,0,1
516864179,0,1
516884179,0,1
516904178,0,1
516924178,0,1
516944177,0,1
516964176,0,1
516984183,0,1
517004181,0,1
517024180,0,1
517044184,0,1
517064179,0,1
517084180,0,1
517104184,0,1
517124178,0,1
517144180,0,1
517164177,0,1
517184178,0,1
517204190,0,1
517224438,0,1
517244177,0,1
517264177,0,1
517284176,0,1
517304184,0,1
517324189,0,1
517344164,0,1
517364179,0,1
517384176,0,1
517404177,0,1
517424185,0,1
517444180,0,1
517464182,0,1
517484181,0,1
517504181,0,1
517524182,0,1
517544192,0,1
517564234,0,1
517584185,0,1
517604180,0,1
517624181,0,1
517644181,0,1
517664184,0,1
517684181,0,1
517704202,0,1
517724182,0,1
517744178,0,1
517764182,0,1
517784181,0,1
517804177,0,1
517824183,0,1
517844178,0,1
517864179,0,1
517884176,0,1
517904210,0,1
517924183,0,1
517944177,0,1
517964176,0,1
517984178,0,1
518004181,0,1
518024206,0,1
518044181,0,1
518064177,0,1
518084179,0,1
518104205,0,1
518124187,0,1
518144185,0,1
518164182,0,1
518184178,0,1
518204180,0,1
518224198,0,1
518244177,0,1
518264180,0,1
518284180,0,1
518304286,0,1
518324199,0,1
518344177,0,1
518364140,0,1
518384344,0,1
518404180,0,1
518424182,0,1
518444182,0,1
518464178,0,1
518484176,0,1
518504181,0,1
518524327,0,1
518544231,0,1
518564180,0,1
518584176,0,1
518604189,0,1
518624207,0,1
518644183,0,1
518664177,0,1
518684189,0,1
518704188,0,1
518724195,0,1
518744179,0,1
518764182,0,1
518784178,0,1
518804181,0,1
518824186,0,1
518844182,0,1
518864190,0,1
518884180,0,1
518904183,0,1
518924181,0,1
518944179,0,1
518964179,0,1
518984179,0,1
519004186,0,1
519024154,0,1
519044183,0,1
519064182,0,1
519084178,0,1
519104179,0,1
519124179,0,1
519144177,0,1
519164178,0,1
519184176,0,1
519204176,0,1
519224188,0,1
519244178,0,1
519264225,0,1
519284174,0,1
519304175,0,1
519324183,0,1
519344180,0,1
519364179,0,1
519384179,0,1
519404178,0,1
519424179,0,1
519444182,0,1
519464182,0,1
519484177,0,1
519504179,0,1
519524185,0,1
519544211,0,1
519564182,0,1
519584178,0,1
519604179,0,1
519624187,0,1
519644178,0,1
519664180,0,1
519684178,0,1
519704181,0,1
519724181,0,1
519744174,0,1
519764176,0,1
519784177,0,1
519804183,0,1
519824182,0,1
519844179,0,1
519864187,0,1
519884177,0,1
519904182,0,1
519924202,0,1
519944179,0,1
519964176,0,1
519984176,0,1
520004179,0,1
520024509,0,1
520044183,0,1
520065619,0,1
520084180,0,1
520104182,0,1
520124179,0,1
520144180,0,1
520164186,0,1
520184178,0,1
520204176,0,1
520224186,0,1
520244196,0,1
520264178,0,1
520284185,0,1
520304178,0,1
520324181,0,1
520344307,0,1
520364184,0,1
520384177,0,1
520404174,0,1
520424182,0,1
520444177,0,1
520464187,0,1
520484177,0,1
520504179,0,1
520524183,0,1
520544180,0,1
520564178,0,1
520584181,0,1
520604179,0,1
520624192,0,1
520644181,0,1
520664178,0,1
520684182,0,1
520704179,0,1
520724380,0,1
520744185,0,1
520764177,0,1
520784177,0,1
520804177,0,1
520824550,0,1
520844179,0,1
520864176,0,1
520884177,0,1
520904177,0,1
520924187,0,1
520944179,0,1
520964177,0,1
520984177,0,1
521004179,0,1
521024194,0,1
521044181,0,1
521064181,0,1
521084181,0,1
521104180,0,1
521124184,0,1
521144186,0,1
521164183,0,1
521184178,0,1
521204177,0,1
521224198,0,1
521244180,0,1
521264299,0,1
521284178,0,1
521304201,0,1
521324184,0,1
521344298,0,1
521364186,0,1
521384188,0,1
521404182,0,1
521424178,0,1
521444180,0,1
521464178,0,1
521484180,0,1
521504301,0,1
521524181,0,1
521544181,0,1
521564178,0,1
521584176,0,1
521604177,0,1
521624181,0,1
521644176,0,1
521664182,0,1
521684178,0,1
521704176,0,1
521724191,0,1
521744179,0,1
521764181,0,1
521784185,0,1
521804180,0,1
521824185,0,1
521844183,0,1
521864179,0,1
521884182,0,1
521904181,0,1
521924185,0,1
521944195,0,1
521964177,0,1
521984178,0,1
522004261,0,1
522024184,0,1
522044181,0,1
522064178,0,1
522084177,0,1
522104277,0,1
522124181,0,1
522144183,0,1
522164180,0,1
522184178,0,1
522204178,0,1
522224177,0,1
522244192,0,1
522264177,0,1
522284179,0,1
522304178,0,1
522324283,0,1
522344180,0,1
522364179,0,1
522384178,0,1
522404176,0,1
522424182,0,1
522444181,0,1
522464185,0,1
522484177,0,1
522504182,0,1
522524187,0,1
522544236,0,1
522564180,0,1
522584182,0,1
522604202,0,1
522624179,0,1
522644185,0,1
522664176,0,1
522684179,0,1
522704352,0,1
522724184,0,1
522744186,0,1
522764177,0,1
522784178,0,1
522804178,0,1
522824184,0,1
522844507,0,1
522864180,0,1
522884176,0,1
522904175,0,1
522924181,0,1
522944177,0,1
522964183,0,1
522984177,0,1
523004178,0,1
523024181,0,1
523044194,0,1
523064182,0,1
523084178,0,1
523104181,0,1
523124194,0,1
523144188,0,1
523164213,0,1
523184180,0,1
523204184,0,1
523224185,0,1
523244329,0,1
523264356,0,1
523284179,0,1
523304181,0,1
523324187,0,1
523344187,0,1
523364178,0,1
523384177,0,1
523404176,0,1
523424186,0,1
523444179,0,1
523464178,0,1
523484178,0,1
523504180,0,1
523524188,0,1
523544184,0,1
523564181,0,1
523584137,0,1
523604178,0,1
523624184,0,1
523644200,0,1
523664179,0,1
523684175,0,1
523704176,0,1
523724575,0,1
523744181,0,1
523764180,0,1
523784181,0,1
523804181,0,1
523824203,0,1
523844182,0,1
523864182,0,1
523884184,0,1
523904179,0,1
523924184,0,1
523944181,0,1
523964180,0,1
523984177,0,1
524004175,0,1
524024191,0,1
524044182,0,1
524064182,0,1
524084178,0,1
524104177,0,1
524124180,0,1
524144181,0,1
524164180,0,1
524184180,0,1
524204179,0,1
524224179,0,1
524244178,0,1
524264180,0,1
524284176,0,1
524304175,0,1
524324474,0,1
524344188,0,1
524364177,0,1
524384177,0,1
524404200,0,1
524424183,0,1
524444176,0,1
524464177,0,1
524484203,0,1
524504213,0,1
524524183,0,1
524544181,0,1
524564184,0,1
524584181,0,1
524604195,0,1
524624180,0,1
524644181,0,1
524664175,0,1
524684185,0,1
524704317,0,1
524724177,0,1
524744178,0,1
524764177,0,1
524784177,0,1
524804186,0,1
524824181,0,1
524844179,0,1
524864178,0,1
524884175,0,1
524904179,0,1
524924179,0,1
524944251,0,1
524964176,0,1
524984178,0,1
525004178,0,1
525024181,0,1
525044186,0,1
525064186,0,1
525084179,0,1
525104178,0,1
525124182,0,1
525144182,0,1
525164184,0,1
525184367,0,1
525204199,0,1
525224185,0,1
525244202,0,1
525264181,0,1
525284179,0,1
525304178,0,1
525324188,0,1
525344181,0,1
525364179,0,1
525384177,0,1
525404177,0,1
525424181,0,1
525444348,0,1
525464194,0,1
525484179,0,1
525504179,0,1
525524178,0,1
525544188,0,1
525564182,0,1
525584180,0,1
525604178,0,1
525624188,0,1
525644205,0,1
525664180,0,1
525684180,0,1
525704178,0,1
525724187,0,1
525744208,0,1
525764182,0,1
525784177,0,1
525804178,0,1
525824188,0,1
525844190,0,1
525864179,0,1
525884178,0,1
525904180,0,1
525924176,0,1
525944193,0,1
525964192,0,1
525984179,0,1
526004181,0,1
526024180,0,1
526047056,0,1
526064183,0,1
526084178,0,1
526104178,0,1
526124184,0,1
526144182,0,1
526164154,0,1
526184233,0,1
526204166,0,1
526224178,0,1
526244322,0,1
526264184,0,1
526284326,0,1
526304235,0,1
526324143,0,1
526344203,0,1
526364185,0,1
526384178,0,1
526404178,0,1
526424200,0,1
526444187,0,1
526464180,0,1
526484181,0,1
526504180,0,1
526524396,0,1
526544183,0,1
526564182,0,1
526584526,0,1
526604462,0,1
526624184,0,1
526644188,0,1
526664411,0,1
526684182,0,1
526704193,0,1
526724193,0,1
526744459,0,1
526764180,0,1
526784179,0,1
526804182,0,1
526824513,0,1
526844573,0,1
526864181,0,1
526884179,0,1
526904180,0,1
526924144,0,1
526944177,0,1
526964179,0,1
526984176,0,1
527004182,0,1
527024179,0,1
527044183,0,1
527064191,0,1
527084177,0,1
527104176,0,1
527124180,0,1
527144179,0,1
527164178,0,1
527184177,0,1
527204178,0,1
527224178,0,1
527244179,0,1
527264178,0,1
527284189,0,1
527304184,0,1
527324183,0,1
527344183,0,1
527364187,0,1
527384182,0,1
527404179,0,1
527424179,0,1
527444202,0,1
527464186,0,1
527484177,0,1
527504178,0,1
527524183,0,1
527544219,0,1
527564162,0,1
527584182,0,1
527604184,0,1
527624178,0,1
527644181,0,1
527664178,0,1
527684182,0,1
527704285,0,1
527724177,0,1
527744141,0,1
527764136,0,1
527784181,0,1
527804183,0,1
527824185,0,1
527844308,0,1
527864176,0,1
527884391,0,1
527904183,0,1
527924181,0,1
527944190,0,1
527964180,0,1
527984179,0,1
528004233,0,1
528024213,0,1
528044180,0,1
528064181,0,1
528084178,0,1
528104176,0,1
528124180,0,1
528144193,0,1
528164178,0,1
528184178,0,1
528204178,0,1
528224181,0,1
528244178,0,1
528264182,0,1
528284178,0,1
528304177,0,1
528324180,0,1
528344178,0,1
528364327,0,1
528384181,0,1
528404176,0,1
528424181,0,1
528444180,0,1
528464212,0,1
528484182,0,1
528504180,0,1
528524431,0,1
528544206,0,1
528564732,0,1
528584180,0,1
528604182,0,1
528624184,0,1
528644187,0,1
528664184,0,1
528684181,0,1
528704176,0,1
528724179,0,1
528744180,0,1
528764182,0,1
528784178,0,1
528804178,0,1
528824182,0,1
528844179,0,1
528864185,0,1
528884179,0,1
528904181,0,1
528924177,0,1
528944183,0,1
528964185,0,1
528984178,0,1
529004182,0,1
529024186,0,1
529044190,0,1
529064183,0,1
529084180,0,1
529104281,0,1
529124180,0,1
529144184,0,1
529164185,0,1
529184634,0,1
529204178,0,1
529224178,0,1
529244180,0,1
529264185,0,1
529284182,0,1
529304182,0,1
529324210,0,1
529344181,0,1
529364178,0,1
529384179,0,1
529404187,0,1
529424179,0,1
529444178,0,1
529464183,0,1
529484178,0,1
529504179,0,1
529524180,0,1
529544184,0,1
529564182,0,1
529584177,0,1
529604178,0,1
529624180,0,1
529644185,0,1
529664184,0,1
529684220,0,1
529704182,0,1
529724190,0,1
529744180,0,1
529764180,0,1
529784181,0,1
529804193,0,1
529824184,0,1
529844179,0,1
529864180,0,1
529884268,0,1
529904182,0,1
529924179,0,1
529944182,0,1
529964176,0,1
529984175,0,1
530004222,0,1
530024183,0,1
530044183,0,1
530064182,0,1
530084182,0,1
530104353,0,1
530124190,0,1
530144169,0,1
530164184,0,1
530184179,0,1
530204208,0,1
530224179,0,1
530244178,0,1
530264181,0,1
530284194,0,1
530304182,0,1
530324177,0,1
530344271,0,1
530364179,0,1
530384180,0,1
530404464,0,1
530424432,0,1
530444177,0,1
530464177,0,1
530484178,0,1
530504179,0,1
530524178,0,1
530544177,0,1
530564386,0,1
530584182,0,1
530604183,0,1
530624181,0,1
530644182,0,1
530664180,0,1
530684178,0,1
530704176,0,1
530724176,0,1
530744180,0,1
530764165,0,1
530784177,0,1
530804176,0,1
530824178,0,1
530844411,0,1
530864449,0,1
530884178,0,1
530904178,0,1
530924177,0,1
530944192,0,1
530964179,0,1
530984176,0,1
531004181,0,1
531024184,0,1
531044181,0,1
531064182,0,1
531084179,0,1
531104178,0,1
531124180,0,1
531144179,0,1
531164181,0,1
531184177,0,1
531204181,0,1
531224210,0,1
531244179,0,1
531264180,0,1
531284185,0,1
531304178,0,1
531324184,0,1
531344181,0,1
531364180,0,1
531384179,0,1
531404179,0,1
531424184,0,1
531444195,0,1
531464188,0,1
531484182,0,1
531504228,0,1
531524180,0,1
531544210,0,1
531564186,0,1
531584290,0,1
531604314,0,1
531624179,0,1
531644188,0,1
531664181,0,1
531684177,0,1
531704176,0,1
531724179,0,1
531744348,0,1
531764178,0,1
531784181,0,1
531804182,0,1
531824206,0,1
531844193,0,1
531864179,0,1
531884178,0,1
531904176,0,1
531924176,0,1
531944191,0,1
531964180,0,1
531984181,0,1
532004177,0,1
532024181,0,1
532044189,0,1
532064190,0,1
532084178,0,1
532104180,0,1
532124182,0,1
532144334,0,1
532164184,0,1
532184182,0,1
532204179,0,1
532224185,0,1
532244179,0,1
532264180,0,1
532284185,0,1
532304180,0,1
532324179,0,1
532344180,0,1
532364178,0,1
532384176,0,1
532404372,0,1
532424227,0,1
532444182,0,1
532464180,0,1
532484177,0,1
532505059,0,1
532524174,0,1
532544180,0,1
532564177,0,1
532584183,0,1
532604185,0,1
532624176,0,1
532644304,0,1
532664180,0,1
532684186,0,1
532704176,0,1
532724183,0,1
532744269,0,1
532764179,0,1
532784180,0,1
532804181,0,1
532824188,0,1
532844313,0,1
532864176,0,1
532884178,0,1
532904176,0,1
532924178,0,1
532944185,0,1
532964178,0,1
532984185,0,1
533004177,0,1
533024177,0,1
533044186,0,1
533064182,0,1
533084132,0,1
533104178,0,1
533124176,0,1
533144179,0,1
533164204,0,1
533184183,0,1
533204182,0,1
533224180,0,1
533244185,0,1
533264178,0,1
533286472,0,1
533304183,0,1
533324178,0,1
533344180,0,1
533364179,0,1
533384192,0,1
533404201,0,1
533424260,0,1
533444181,0,1
533464179,0,1
533484189,0,1
533504195,0,1
533524181,0,1
533544299,0,1
533564163,0,1
533584189,0,1
533604179,0,1
533624175,0,1
533644177,0,1
533664180,0,1
533684181,0,1
533704180,0,1
533724181,0,1
533744181,0,1
533764183,0,1
533784182,0,1
533804175,0,1
533824184,0,1
533844178,0,1
533864181,0,1
533884186,0,1
533904177,0,1
533924177,0,1
533944194,0,1
533964179,0,1
533984179,0,1
534004183,0,1
534024188,0,1
534044188,0,1
534064183,0,1
534084241,0,1
534104179,0,1
534124187,0,1
534144182,0,1
534164179,0,1
534184182,0,1
534204177,0,1
534224180,0,1
534244193,0,1
534264178,0,1
534284476,0,1
534304177,0,1
534324179,0,1
534344191,0,1
534364195,0,1
534384180,0,1
534404183,0,1
534424179,0,1
534444183,0,1
534464181,0,1
534484187,0,1
534504179,0,1
534524178,0,1
534544188,0,1
534564825,0,1
534584204,0,1
534604207,0,1
534624178,0,1
534644182,0,1
534664178,0,1
534684180,0,1
534704177,0,1
534724177,0,1
534744179,0,1
534764183,0,1
534784184,0,1
534804177,0,1
534824342,0,1
534844396,0,1
534864178,0,1
534884185,0,1
534904187,0,1
534924184,0,1
534944181,0,1
534964180,0,1
534984182,0,1
535004183,0,1
535024210,0,1
535044305,0,1
535064177,0,1
535084187,0,1
535104176,0,1
535124176,0,1
535144178,0,1
535164182,0,1
535184179,0,1
535204179,0,1
535224224,0,1
535244180,0,1
535264181,0,1
535284179,0,1
535304178,0,1
535324177,0,1
535344179,0,1
535364181,0,1
535384179,0,1
535404179,0,1
535424178,0,1
535444180,0,1
535464182,0,1
535484177,0,1
535505415,0,1
535524186,0,1
535544180,0,1
535564291,0,1
535584144,0,1
535604184,0,1
535624182,0,1
535644188,0,1
535664178,0,1
535684180,0,1
535704179,0,1
535724185,0,1
535744180,0,1
535764177,0,1
535784176,0,1
535804181,0,1
535824182,0,1
535844177,0,1
535864659,0,1
535884184,0,1
535904205,0,1
535924179,0,1
535944221,0,1
535964176,0,1
535984202,0,1
536004179,0,1
536024298,0,1
536046962,0,1
536064185,0,1
536084204,0,1
536104177,0,1
536124183,0,1
